;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Agregado
25430;Apartamento;Leme;3;1;0;240;9200.0;1980.0;608.0;38.33;Apartamento
25431;Apartamento;Leblon;2;2;1;120;5500.0;1300.0;430.0;45.83;Apartamento
25432;Apartamento;Engenho Novo;2;1;0;42;750.0;365.0;0.0;17.86;Apartamento
25433;Apartamento;Lagoa;3;4;3;240;7000.0;3200.0;650.0;29.17;Apartamento
25434;Conjunto Comercial/Sala;Jacarepaguá;0;1;0;16;500.0;402.0;52.0;31.25;Apartamento
25435;Apartamento;Copacabana;3;1;1;130;5000.0;1100.0;0.0;38.46;Apartamento
25436;Apartamento;Leblon;4;2;2;300;25000.0;2600.0;500.0;83.33;Apartamento
25437;Prédio Inteiro;Barra da Tijuca;0;0;0;330;16000.0;0.0;0.0;48.48;Apartamento
25438;Apartamento;Recreio dos Bandeirantes;3;2;2;120;4000.0;1150.0;1500.0;33.33;Apartamento
25439;Apartamento;Lagoa;3;2;1;250;9000.0;1900.0;580.0;36.0;Apartamento
25440;Conjunto Comercial/Sala;Glória;0;0;0;972;26000.0;15800.0;3717.0;26.75;Apartamento
25441;Casa;Cosme Velho;6;4;1;641;15000.0;900.0;1000.0;23.4;Casa
25442;Apartamento;Cachambi;2;2;0;60;1300.0;630.0;74.0;21.67;Apartamento
25443;Apartamento;Rocha;2;0;0;67;900.0;226.0;16.0;13.43;Apartamento
25444;Apartamento;Barra da Tijuca;3;2;2;100;2800.0;1400.0;210.0;28.0;Apartamento
25445;Conjunto Comercial/Sala;Centro;0;0;0;50;1000.0;450.0;50.0;20.0;Apartamento
25446;Casa de Condomínio;Freguesia (Jacarepaguá);5;3;1;118;2500.0;1220.0;152.0;21.19;Casa
25447;Apartamento;Barra da Tijuca;1;0;0;60;1300.0;1695.0;247.0;21.67;Apartamento
25448;Apartamento;Barra da Tijuca;3;2;2;170;4900.0;2060.0;510.0;28.82;Apartamento
25449;Apartamento;Vila Isabel;2;1;0;67;1200.0;450.0;97.0;17.91;Apartamento
25450;Casa de Vila;Santa Teresa;2;0;0;46;2000.0;0.0;0.0;43.48;Casa
25451;Apartamento;Lagoa;2;1;1;160;7000.0;1630.0;507.0;43.75;Apartamento
25452;Apartamento;Botafogo;1;1;0;60;2000.0;750.0;89.0;33.33;Apartamento
25453;Apartamento;Quintino Bocaiúva;2;1;0;58;690.0;420.0;0.0;11.9;Apartamento
25454;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1790.0;196.0;42.17;Apartamento
25455;Apartamento;Grajaú;2;1;1;70;1700.0;840.0;24.0;24.29;Apartamento
25456;Apartamento;Copacabana;1;0;1;48;2200.0;509.0;18.0;45.83;Apartamento
25457;Apartamento;Barra da Tijuca;2;1;1;60;2900.0;2610.0;433.0;48.33;Apartamento
25458;Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;0;0;20;550.0;0.0;0.0;27.5;Apartamento
25459;Apartamento;Ipanema;2;1;2;95;8300.0;3280.0;0.0;87.37;Apartamento
25460;Apartamento;Ipanema;3;0;0;85;4000.0;640.0;162.0;47.06;Apartamento
25461;Apartamento;Curicica;2;1;0;46;1000.0;505.0;51.0;21.74;Apartamento
25462;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;1600;40000.0;0.0;4500.0;25.0;Apartamento
25463;Apartamento;Recreio dos Bandeirantes;3;2;1;90;1790.0;790.0;320.0;19.89;Apartamento
25464;Conjunto Comercial/Sala;Cachambi;0;0;0;25;650.0;250.0;560.0;26.0;Apartamento
25465;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1100.0;947.0;0.0;40.74;Apartamento
25466;Galpão/Depósito/Armazém;Pavuna;0;0;0;7000;140000.0;0.0;0.0;20.0;Apartamento
25467;Conjunto Comercial/Sala;Leblon;0;0;0;445;48000.0;7200.0;33783.0;107.87;Apartamento
25468;Apartamento;Barra da Tijuca;4;3;4;346;25000.0;2965.0;2254.0;72.25;Apartamento
25469;Conjunto Comercial/Sala;Centro;0;0;0;25;450.0;330.0;85.0;18.0;Apartamento
25470;Apartamento;Barra da Tijuca;3;2;1;236;5000.0;1200.0;8000.0;21.19;Apartamento
25471;Apartamento;Barra da Tijuca;2;1;1;84;2200.0;1736.0;260.0;26.19;Apartamento
25472;Apartamento;Flamengo;3;0;0;100;2200.0;720.0;193.0;22.0;Apartamento
25473;Apartamento;Flamengo;3;1;2;160;3800.0;900.0;129.0;23.75;Apartamento
25474;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;1000.0;300.0;100.0;40.0;Apartamento
25475;Quitinete;Copacabana;0;0;0;31;1100.0;617.0;56.0;35.48;Apartamento
25476;Conjunto Comercial/Sala;Centro;0;0;0;273;7500.0;3900.0;1500.0;27.47;Apartamento
25477;Conjunto Comercial/Sala;Bento Ribeiro;0;0;0;30;500.0;250.0;0.0;16.67;Apartamento
25478;Apartamento;Lagoa;3;1;1;110;4500.0;1200.0;200.0;40.91;Apartamento
25479;Apartamento;Maria da Graça;2;0;1;50;1200.0;521.0;0.0;24.0;Apartamento
25480;Apartamento;Copacabana;2;0;0;82;2850.0;650.0;150.0;34.76;Apartamento
25481;Conjunto Comercial/Sala;Pechincha;0;1;0;34;900.0;309.0;0.0;26.47;Apartamento
25482;Prédio Inteiro;Copacabana;0;0;0;1000;22300.0;0.0;0.0;22.3;Apartamento
25483;Apartamento;Barra da Tijuca;3;1;1;90;1800.0;930.0;234.0;20.0;Apartamento
25484;Apartamento;Recreio dos Bandeirantes;2;0;1;91;1900.0;1102.0;150.0;20.88;Apartamento
25485;Apartamento;Lagoa;2;0;0;59;3500.0;900.0;193.0;59.32;Apartamento
25486;Loja/Salão;Jacarepaguá;0;1;0;36;900.0;443.0;216.0;25.0;Apartamento
25487;Apartamento;Lagoa;3;2;3;125;4890.0;1750.0;435.0;39.12;Apartamento
25488;Apartamento;Copacabana;1;0;0;30;1500.0;500.0;40.0;50.0;Apartamento
25489;Apartamento;Barra da Tijuca;4;2;2;133;3500.0;1600.0;260.0;26.32;Apartamento
25490;Apartamento;Leblon;2;0;0;94;6000.0;1200.0;275.0;63.83;Apartamento
25491;Casa;Recreio dos Bandeirantes;5;3;4;217;11000.0;1248.0;3242.0;50.69;Casa
25492;Apartamento;Tijuca;2;0;0;67;1600.0;566.0;51.0;23.88;Apartamento
25493;Apartamento;Flamengo;3;0;3;300;6500.0;1450.0;300.0;21.67;Apartamento
25494;Apartamento;Jacarepaguá;3;1;1;85;2200.0;600.0;60.0;25.88;Apartamento
25495;Apartamento;Barra da Tijuca;2;1;0;80;2300.0;980.0;172.0;28.75;Apartamento
25496;Flat;Copacabana;2;1;2;80;3500.0;1800.0;490.0;43.75;Apartamento
25497;Conjunto Comercial/Sala;Centro;0;15;0;3918;293850.0;66606.0;13517.0;75.0;Apartamento
25498;Apartamento;Recreio dos Bandeirantes;4;4;1;400;5000.0;800.0;3500.0;12.5;Apartamento
25499;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1300.0;1346.0;0.0;36.11;Apartamento
25500;Loja/Salão;Campo Grande;0;1;0;50;3500.0;0.0;0.0;70.0;Apartamento
25501;Quitinete;Ipanema;1;0;0;30;1500.0;641.0;76.0;50.0;Apartamento
25502;Apartamento;Ipanema;5;4;4;354;25000.0;4436.0;2473.0;70.62;Apartamento
25503;Conjunto Comercial/Sala;Centro;0;0;0;530;24000.0;2357.0;360.0;45.28;Apartamento
25504;Apartamento;Laranjeiras;3;1;1;147;5300.0;1100.0;1976.0;36.05;Apartamento
25505;Apartamento;Botafogo;3;0;0;85;2500.0;304.0;0.0;29.41;Apartamento
25506;Apartamento;Barra da Tijuca;4;3;2;420;5900.0;3400.0;19000.0;14.05;Apartamento
25507;Apartamento;Vila Isabel;2;2;0;145;2500.0;1335.0;199.0;17.24;Apartamento
25508;Conjunto Comercial/Sala;Centro;0;0;0;33;750.0;880.0;110.0;22.73;Apartamento
25509;Apartamento;Ipanema;4;1;1;220;12000.0;2300.0;1800.0;54.55;Apartamento
25510;Galpão/Depósito/Armazém;Anil;0;0;0;800;25000.0;0.0;1500.0;31.25;Apartamento
25511;Casa;Rio Comprido;6;1;0;380;2000.0;0.0;320.0;5.26;Casa
25512;Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;35;1200.0;650.0;0.0;34.29;Apartamento
25513;Loja/Salão;Botafogo;0;0;0;585;60000.0;400.0;5000.0;102.56;Apartamento
25514;Apartamento;Irajá;3;0;0;73;900.0;270.0;0.0;12.33;Apartamento
25515;Apartamento;Tijuca;2;1;0;160;2500.0;1150.0;0.0;15.62;Apartamento
25516;Apartamento;Botafogo;2;1;2;85;4650.0;1300.0;200.0;54.71;Apartamento
25517;Conjunto Comercial/Sala;Centro;0;0;0;125;7000.0;1220.0;2548.0;56.0;Apartamento
25518;Conjunto Comercial/Sala;Centro;0;0;0;32;500.0;358.0;0.0;15.62;Apartamento
25519;Apartamento;Ipanema;4;1;2;200;10000.0;2800.0;745.0;50.0;Apartamento
25520;Conjunto Comercial/Sala;Jardim Botânico;0;1;0;28;1950.0;700.0;0.0;69.64;Apartamento
25521;Conjunto Comercial/Sala;Centro;0;0;0;43;1100.0;479.0;170.0;25.58;Apartamento
25522;Conjunto Comercial/Sala;Vila Valqueire;0;0;0;35;1000.0;350.0;0.0;28.57;Apartamento
25523;Apartamento;Vila Isabel;3;0;1;199;3360.0;450.0;370.0;16.88;Apartamento
25524;Conjunto Comercial/Sala;Centro;0;1;0;482;31309.0;14942.0;1628.0;64.96;Apartamento
25525;Conjunto Comercial/Sala;Centro;0;0;0;16;400.0;290.0;0.0;25.0;Apartamento
25526;Apartamento;Ipanema;4;2;2;156;18000.0;3300.0;581.0;115.38;Apartamento
25527;Apartamento;Flamengo;3;1;0;250;5000.0;1550.0;50.0;20.0;Apartamento
25528;Apartamento;Recreio dos Bandeirantes;3;2;1;135;3500.0;1100.0;0.0;25.93;Apartamento
25529;Apartamento;Ipanema;2;0;0;80;3200.0;630.0;120.0;40.0;Apartamento
25530;Galpão/Depósito/Armazém;Olaria;0;4;0;1200;12000.0;0.0;2276.0;10.0;Apartamento
25531;Apartamento;Lagoa;4;2;1;170;4000.0;1900.0;370.0;23.53;Apartamento
25532;Apartamento;Botafogo;3;2;1;130;15000.0;1150.0;306.0;115.38;Apartamento
25533;Apartamento;Lagoa;3;1;1;116;4500.0;1464.0;0.0;38.79;Apartamento
25534;Prédio Inteiro;São Cristóvão;0;12;0;2351;25000.0;0.0;3200.0;10.63;Apartamento
25535;Conjunto Comercial/Sala;Jardim Botânico;0;1;0;40;3100.0;1400.0;0.0;77.5;Apartamento
25536;Quitinete;Flamengo;1;0;0;16;1100.0;344.0;25.0;68.75;Apartamento
25537;Apartamento;Copacabana;3;1;1;130;3200.0;1577.0;225.0;24.62;Apartamento
25538;Apartamento;Copacabana;1;0;1;37;1500.0;1670.0;0.0;40.54;Apartamento
25539;Conjunto Comercial/Sala;Centro;0;0;0;450;7500.0;4275.0;0.0;16.67;Apartamento
25540;Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;500.0;595.0;0.0;16.67;Apartamento
25541;Apartamento;Grajaú;2;1;1;75;1400.0;700.0;132.0;18.67;Apartamento
25542;Conjunto Comercial/Sala;Centro;0;0;0;33;800.0;0.0;88.0;24.24;Apartamento
25543;Apartamento;Laranjeiras;3;1;1;130;4000.0;1400.0;212.0;30.77;Apartamento
25544;Apartamento;Copacabana;1;0;0;22;1700.0;840.0;30.0;77.27;Apartamento
25545;Apartamento;Jacarepaguá;2;1;1;70;1100.0;829.0;0.0;15.71;Apartamento
25546;Loja/Salão;Barra da Tijuca;0;1;0;140;6000.0;1300.0;1280.0;42.86;Apartamento
25547;Conjunto Comercial/Sala;Tijuca;0;0;0;22;800.0;355.0;80.0;36.36;Apartamento
25548;Casa de Vila;Encantado;2;0;0;68;1000.0;50.0;35.0;14.71;Casa
25549;Conjunto Comercial/Sala;Campo Grande;0;1;0;24;700.0;430.0;15.0;29.17;Apartamento
25550;Flat;Botafogo;1;1;1;60;2900.0;1200.0;90.0;48.33;Apartamento
25551;Casa de Condomínio;Barra da Tijuca;4;4;2;250;7500.0;1250.0;680.0;30.0;Casa
25552;Conjunto Comercial/Sala;Curicica;0;1;0;35;1000.0;500.0;0.0;28.57;Apartamento
25553;Apartamento;Copacabana;3;1;3;130;8000.0;1179.0;190.0;61.54;Apartamento
25554;Apartamento;Copacabana;4;1;2;236;7500.0;2300.0;800.0;31.78;Apartamento
25555;Quitinete;Ipanema;1;0;0;38;1400.0;530.0;77.0;36.84;Apartamento
25556;Conjunto Comercial/Sala;Centro;0;3;0;156;9360.0;3216.0;11391.0;60.0;Apartamento
25557;Loja/Salão;Barra da Tijuca;0;1;0;56;3500.0;530.0;0.0;62.5;Apartamento
25558;Apartamento;Copacabana;2;1;1;81;2300.0;1083.0;0.0;28.4;Apartamento
25559;Casa;Santa Teresa;3;3;1;400;6000.0;0.0;0.0;15.0;Casa
25560;Apartamento;Recreio dos Bandeirantes;2;2;1;99;1750.0;900.0;170.0;17.68;Apartamento
25561;Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;130;7000.0;5270.0;0.0;53.85;Apartamento
25562;Apartamento;Copacabana;4;2;1;310;20000.0;2100.0;1000.0;64.52;Apartamento
25563;Prédio Inteiro;Botafogo;0;0;0;465;30000.0;0.0;0.0;64.52;Apartamento
25564;Apartamento;Barra da Tijuca;2;1;1;84;2500.0;1700.0;266.0;29.76;Apartamento
25565;Apartamento;Santa Teresa;1;0;0;50;1500.0;60.0;100.0;30.0;Apartamento
25566;Conjunto Comercial/Sala;Centro;0;0;0;379;15160.0;5613.0;0.0;40.0;Apartamento
25567;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;27;600.0;640.0;55.0;22.22;Apartamento
25568;Casa;Campo Grande;4;0;1;366;1890.0;0.0;208.0;5.16;Casa
25569;Conjunto Comercial/Sala;Centro;0;0;0;25;800.0;501.0;0.0;32.0;Apartamento
25570;Conjunto Comercial/Sala;Centro;0;0;0;200;8200.0;5023.0;412.0;41.0;Apartamento
25571;Casa de Condomínio;Barra da Tijuca;4;2;4;300;9000.0;970.0;637.0;30.0;Casa
25572;Conjunto Comercial/Sala;Centro;0;0;0;100;3700.0;3700.0;740.0;37.0;Apartamento
25573;Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;38;2000.0;390.0;195.0;52.63;Apartamento
25574;Galpão/Depósito/Armazém;Méier;0;0;0;500;10000.0;0.0;300.0;20.0;Apartamento
25575;Apartamento;Vila Valqueire;2;2;1;60;1600.0;300.0;36.0;26.67;Apartamento
25576;Apartamento;Barra da Tijuca;2;1;1;90;3000.0;630.0;0.0;33.33;Apartamento
25577;Conjunto Comercial/Sala;Centro;0;0;0;677;40625.0;13400.0;3900.0;60.01;Apartamento
25578;Conjunto Comercial/Sala;Centro;0;0;0;390;15970.0;8553.0;12789.0;40.95;Apartamento
25579;Conjunto Comercial/Sala;Centro;0;0;0;484;10000.0;7071.0;1745.0;20.66;Apartamento
25580;Conjunto Comercial/Sala;Centro;0;0;0;89;3000.0;2754.0;0.0;33.71;Apartamento
25581;Conjunto Comercial/Sala;São Conrado;0;1;0;33;1000.0;890.0;237.0;30.3;Apartamento
25582;Apartamento;São Conrado;4;3;2;200;5500.0;3837.0;11600.0;27.5;Apartamento
25583;Galpão/Depósito/Armazém;Curicica;0;30;0;2500;55000.0;0.0;10000.0;22.0;Apartamento
25584;Apartamento;Barra da Tijuca;3;2;1;107;3700.0;1490.0;306.0;34.58;Apartamento
25585;Apartamento;Botafogo;3;1;1;102;4500.0;1400.0;200.0;44.12;Apartamento
25586;Loja/Salão;Copacabana;0;0;0;37;1300.0;670.0;101.0;35.14;Apartamento
25587;Apartamento;São Conrado;4;3;4;390;15000.0;5900.0;0.0;38.46;Apartamento
25588;Conjunto Comercial/Sala;Botafogo;0;4;0;190;21000.0;6200.0;0.0;110.53;Apartamento
25589;Apartamento;Olaria;2;1;0;100;1100.0;200.0;0.0;11.0;Apartamento
25590;Quitinete;Centro;0;0;0;30;1100.0;396.0;25.0;36.67;Apartamento
25591;Apartamento;Leblon;3;1;1;150;5000.0;900.0;0.0;33.33;Apartamento
25592;Apartamento;Tijuca;3;2;1;110;1900.0;1027.0;0.0;17.27;Apartamento
25593;Quitinete;Copacabana;0;0;0;15;1000.0;690.0;0.0;66.67;Apartamento
25594;Loja Shopping/ Ct Comercial;Ipanema;0;1;0;90;157500.0;2000.0;400.0;1750.0;Apartamento
25595;Apartamento;Flamengo;4;1;1;270;8000.0;1550.0;660.0;29.63;Apartamento
25596;Apartamento;Recreio dos Bandeirantes;3;1;3;91;2100.0;473.0;0.0;23.08;Apartamento
25597;Apartamento;São Conrado;2;2;1;100;10000.0;2100.0;482.0;100.0;Apartamento
25598;Apartamento;Leme;3;0;1;124;3000.0;1000.0;264.0;24.19;Apartamento
25599;Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;293;16200.0;5900.0;1200.0;55.29;Apartamento
25600;Quitinete;Flamengo;1;0;0;28;1300.0;365.0;0.0;46.43;Apartamento
25601;Conjunto Comercial/Sala;Centro;0;0;0;252;11720.0;5259.0;0.0;46.51;Apartamento
25602;Conjunto Comercial/Sala;Centro;0;0;0;461;25000.0;4791.0;1611.0;54.23;Apartamento
25603;Galpão/Depósito/Armazém;Penha Circular;0;0;0;350;6000.0;0.0;0.0;17.14;Apartamento
25604;Apartamento;Estácio;1;1;0;50;1200.0;240.0;15.0;24.0;Apartamento
25605;Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;36.0;Apartamento
25606;Apartamento;Barra da Tijuca;3;2;1;223;7900.0;2300.0;557.0;35.43;Apartamento
25607;Flat;Copacabana;1;0;0;65;6000.0;1800.0;1835.0;92.31;Apartamento
25608;Prédio Inteiro;Bonsucesso;0;0;0;950;8000.0;0.0;1900.0;8.42;Apartamento
25609;Casa de Vila;Cosme Velho;5;3;0;900;15000.0;0.0;5000.0;16.67;Casa
25610;Apartamento;Botafogo;3;1;1;101;5100.0;1310.0;256.0;50.5;Apartamento
25611;Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1300.0;98.0;27.78;Apartamento
25612;Casa de Vila;Botafogo;3;0;0;90;2750.0;20.0;110.0;30.56;Casa
25613;Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;1268;114000.0;0.0;0.0;89.91;Apartamento
25614;Loja Shopping/ Ct Comercial;Gávea;0;1;0;45;3800.0;2000.0;0.0;84.44;Apartamento
25615;Conjunto Comercial/Sala;Centro;0;0;0;200;2500.0;2320.0;478.0;12.5;Apartamento
25616;Casa;Urca;4;1;2;320;20000.0;0.0;423.0;62.5;Casa
25617;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;2100.0;1300.0;300.0;55.26;Apartamento
25618;Apartamento;Campo Grande;2;0;1;68;1100.0;456.0;0.0;16.18;Apartamento
25619;Conjunto Comercial/Sala;Jardim Botânico;0;1;0;30;2400.0;760.0;144.0;80.0;Apartamento
25620;Apartamento;Recreio dos Bandeirantes;4;3;3;190;3400.0;800.0;0.0;17.89;Apartamento
25621;Apartamento;Laranjeiras;3;1;0;100;3800.0;950.0;0.0;38.0;Apartamento
25622;Apartamento;Recreio dos Bandeirantes;3;2;1;85;1600.0;900.0;159.0;18.82;Apartamento
25623;Casa Comercial;Botafogo;0;0;0;500;17900.0;0.0;0.0;35.8;Apartamento
25624;Loja/Salão;Centro;0;0;0;360;20000.0;5100.0;0.0;55.56;Apartamento
25625;Casa;Vila Valqueire;2;2;0;155;1200.0;0.0;0.0;7.74;Casa
25626;Apartamento;Centro;1;0;0;38;800.0;383.0;0.0;21.05;Apartamento
25627;Casa de Condomínio;Guaratiba;3;3;2;100;1700.0;50.0;2.0;17.0;Casa
25628;Conjunto Comercial/Sala;Centro;0;0;0;29;1400.0;578.0;74.0;48.28;Apartamento
25629;Apartamento;Ipanema;3;1;1;140;8000.0;1750.0;440.0;57.14;Apartamento
25630;Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0;114.44;Apartamento
25631;Conjunto Comercial/Sala;Cidade Nova;0;7;0;1101;66060.0;24937.0;2598.0;60.0;Apartamento
25632;Conjunto Comercial/Sala;Cidade Nova;0;20;0;2400;168000.0;40800.0;5184.0;70.0;Apartamento
25633;Apartamento;Ipanema;2;2;1;75;5500.0;2700.0;290.0;73.33;Apartamento
25634;Apartamento;Barra da Tijuca;3;2;1;86;2500.0;1100.0;269.0;29.07;Apartamento
25635;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;89;4500.0;1146.0;748.0;50.56;Apartamento
25636;Apartamento;Copacabana;3;1;0;140;3700.0;1424.0;329.0;26.43;Apartamento
25637;Apartamento;Jardim Carioca;3;2;1;110;2300.0;616.0;150.0;20.91;Apartamento
25638;Conjunto Comercial/Sala;Flamengo;0;16;0;826;148612.0;21000.0;2543.0;179.92;Apartamento
25639;Quitinete;Botafogo;1;0;0;22;1200.0;270.0;0.0;54.55;Apartamento
25640;Apartamento;Ipanema;4;2;2;350;19000.0;2380.0;525.0;54.29;Apartamento
25641;Apartamento;Barra da Tijuca;1;1;0;79;1900.0;2127.0;239.0;24.05;Apartamento
25642;Apartamento;Copacabana;1;1;1;41;2500.0;554.0;67.0;60.98;Apartamento
25643;Conjunto Comercial/Sala;Barra da Tijuca;0;42;0;1072;64000.0;20399.0;6108.0;59.7;Apartamento
25644;Apartamento;Pechincha;3;2;2;152;1900.0;1151.0;1992.0;12.5;Apartamento
25645;Apartamento;Barra da Tijuca;3;2;1;115;3700.0;1350.0;413.0;32.17;Apartamento
25646;Casa de Condomínio;Barra da Tijuca;6;2;2;600;10000.0;1850.0;1040.0;16.67;Casa
25647;Casa Comercial;Glória;0;0;0;271;32560.0;5699.0;407.0;120.15;Apartamento
25648;Loja Shopping/ Ct Comercial;Gávea;0;0;0;50;3000.0;2200.0;904.0;60.0;Apartamento
25649;Apartamento;Copacabana;1;0;0;35;1900.0;481.0;0.0;54.29;Apartamento
25650;Apartamento;Lagoa;2;1;1;94;3200.0;850.0;267.0;34.04;Apartamento
25651;Apartamento;Freguesia (Jacarepaguá);3;2;3;116;1700.0;1120.0;212.0;14.66;Apartamento
25652;Casa de Condomínio;Barra da Tijuca;5;0;5;577;22000.0;1680.0;14735.0;38.13;Casa
25653;Apartamento;São Conrado;2;1;1;75;2200.0;1200.0;220.0;29.33;Apartamento
25654;Apartamento;Tijuca;2;1;0;75;1500.0;638.0;0.0;20.0;Apartamento
25655;Casa de Condomínio;Leblon;4;2;4;500;25000.0;2900.0;1962.0;50.0;Casa
25656;Apartamento;Laranjeiras;4;1;1;170;5000.0;1490.0;237.0;29.41;Apartamento
25657;Apartamento;Barra da Tijuca;3;2;1;127;5900.0;2460.0;789.0;46.46;Apartamento
25658;Apartamento;Pechincha;2;1;0;96;1500.0;500.0;814.0;15.62;Apartamento
25659;Apartamento;Ipanema;2;0;0;70;2900.0;900.0;150.0;41.43;Apartamento
25660;Apartamento;São Conrado;2;1;1;85;3300.0;1350.0;260.0;38.82;Apartamento
25661;Apartamento;Barra da Tijuca;5;3;3;436;15000.0;1700.0;11900.0;34.4;Apartamento
25662;Apartamento;Taquara;3;1;1;71;1600.0;500.0;0.0;22.54;Apartamento
25663;Conjunto Comercial/Sala;Centro;0;0;0;315;15750.0;4902.0;1562.0;50.0;Apartamento
25664;Apartamento;Barra da Tijuca;1;0;1;72;1500.0;1050.0;230.0;20.83;Apartamento
25665;Apartamento;Copacabana;1;1;0;60;2900.0;1200.0;0.0;48.33;Apartamento
25666;Apartamento;Tijuca;3;2;1;85;1800.0;757.0;65.0;21.18;Apartamento
25667;Apartamento;São Conrado;4;3;2;192;5500.0;3525.0;11662.0;28.65;Apartamento
25668;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;23;1200.0;256.0;0.0;52.17;Apartamento
25669;Loja/Salão;Campo Grande;0;0;0;400;15000.0;0.0;0.0;37.5;Apartamento
25670;Apartamento;Itanhangá;2;1;0;65;1000.0;490.0;10.0;15.38;Apartamento
25671;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;21;800.0;350.0;63.0;38.1;Apartamento
25672;Conjunto Comercial/Sala;Centro;0;0;0;30;700.0;560.0;83.0;23.33;Apartamento
25673;Apartamento;Camorim;2;1;0;55;1500.0;42927.0;5140.0;27.27;Apartamento
25674;Apartamento;Botafogo;3;1;1;101;5100.0;1300.0;270.0;50.5;Apartamento
25675;Apartamento;Barra da Tijuca;3;3;3;220;6200.0;2220.0;500.0;28.18;Apartamento
25676;Apartamento;Laranjeiras;3;1;1;116;3800.0;975.0;212.0;32.76;Apartamento
25677;Conjunto Comercial/Sala;Barra da Tijuca;0;52;0;1765;100000.0;67000.0;10000.0;56.66;Apartamento
25678;Apartamento;Ipanema;3;3;1;306;18000.0;3227.0;1400.0;58.82;Apartamento
25679;Apartamento;São Conrado;3;1;1;166;4500.0;2212.0;0.0;27.11;Apartamento
25680;Conjunto Comercial/Sala;Leblon;0;4;0;217;47240.0;8415.0;0.0;217.7;Apartamento
25681;Apartamento;Freguesia (Ilha do Governador);1;0;1;70;1500.0;150.0;0.0;21.43;Apartamento
25682;Loja Shopping/ Ct Comercial;Campo Grande;0;0;0;60;3500.0;0.0;0.0;58.33;Apartamento
25683;Apartamento;Leblon;4;2;1;210;10000.0;1780.0;700.0;47.62;Apartamento
25684;Apartamento;Ipanema;3;1;2;250;11000.0;3100.0;1000.0;44.0;Apartamento
25685;Apartamento;Barra da Tijuca;3;3;3;150;5100.0;1100.0;537.0;34.0;Apartamento
25686;Apartamento;Ipanema;1;0;0;36;1500.0;642.0;0.0;41.67;Apartamento
25687;Apartamento;Leblon;4;2;2;150;12490.0;2300.0;560.0;83.27;Apartamento
25688;Conjunto Comercial/Sala;Jardim Botânico;0;0;0;25;1500.0;1055.0;184.0;60.0;Apartamento
25689;Apartamento;Copacabana;2;1;1;148;4600.0;700.0;0.0;31.08;Apartamento
25690;Apartamento;Santa Teresa;2;0;0;50;1850.0;290.0;0.0;37.0;Apartamento
25691;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;2200.0;698.0;75.0;61.11;Apartamento
25692;Casa de Condomínio;Barra da Tijuca;5;8;5;1000;40000.0;0.0;0.0;40.0;Casa
25693;Apartamento;Pechincha;2;1;0;59;950.0;365.0;36.0;16.1;Apartamento
25694;Galpão/Depósito/Armazém;Bonsucesso;0;0;0;426;8000.0;0.0;823.0;18.78;Apartamento
25695;Apartamento;Recreio dos Bandeirantes;3;2;1;105;2300.0;842.0;0.0;21.9;Apartamento
25696;Loja/Salão;Copacabana;0;0;0;500;20000.0;3000.0;0.0;40.0;Apartamento
25697;Apartamento;Leblon;2;1;2;120;10000.0;1271.0;290.0;83.33;Apartamento
25698;Apartamento;Copacabana;2;0;0;76;3500.0;800.0;0.0;46.05;Apartamento
25699;Apartamento;Copacabana;1;0;0;51;1600.0;550.0;75.0;31.37;Apartamento
25700;Apartamento;Flamengo;2;1;1;88;2800.0;700.0;0.0;31.82;Apartamento
25701;Apartamento;Santa Teresa;1;0;0;36;1300.0;180.0;14.0;36.11;Apartamento
25702;Conjunto Comercial/Sala;Centro;0;0;0;31;1300.0;596.0;83.0;41.94;Apartamento
25703;Conjunto Comercial/Sala;Humaitá;0;8;0;696;90480.0;0.0;0.0;130.0;Apartamento
25704;Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1280.0;390.0;24.17;Apartamento
25705;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;24;600.0;433.0;53.0;25.0;Apartamento
